enrollment_id,dropout_prob
72514,0.97510351284707519
72515,0.88753732886261805
72516,0.92598711390338184
72517,0.56892209843143449
72518,0.77317413239690469
72519,0.83894103703364897
72520,0.22663597323673354
72521,0.68244449169763477
72522,0.96947231233611353
72523,0.94671477877198296
72524,0.9385786039601729
72525,0.96928449419292761
72526,0.96454511182235603
72527,0.91605945000444655
72528,0.75797521547468472
72529,0.96805465129176715
72530,0.91041657112959617
72531,0.95825949218118645
72532,0.96375586999039908
72533,0.92486267550275669
72534,0.1655331317586784
72535,0.18597068720343254
72536,0.90076646041352315
72537,0.93270317749394094
72538,0.9518772858760598
72539,0.96492047069358711
72540,0.73154601888979653
72541,0.93877540751595068
72542,0.39471741649035175
72543,0.91398487948373286
72544,0.35479630094052478
72545,0.9407501661414821
72546,0.67503458044502307
72547,0.94782535762145059
72548,0.97456214736254398
72549,0.94865487540136584
72550,0.9080088522619979
72551,0.76627712040643159
72552,0.5705302044077617
72553,0.94077976206714198
72554,0.93060761820865134
72555,0.77006572758790648
72556,0.81447886269020142
72557,0.96615321304411061
72558,0.66962040159136316
72559,0.95291420168310426
72560,0.94805420046046229
72561,0.91904288219704322
72562,0.68542748897171435
72563,0.78528899297181909
72564,0.92465406542392492
72565,0.92049781879497916
72566,0.26790367103743817
72567,0.97358334025572979
72568,0.30084645304288055
72569,0.78880023793717235
72570,0.96642988370106497
72571,0.88968250893229373
72572,0.92126641175943724
72573,0.97044685984733425
72574,0.95748875662085953
72575,0.96642988370106497
72576,0.85997992555197744
72577,0.89697116848586633
72578,0.90675192953775663
72579,0.91889649082972691
72580,0.95739799087682986
72581,0.34363847608758619
72582,0.8572079392680646
72583,0.61169822375996585
72584,0.74104818814145479
72585,0.95675196112804217
72586,0.96172550152309688
72587,0.91235541599229886
72588,0.90640190582081648
72589,0.873689503001993
72590,0.91476416696656127
72591,0.97456214736254398
72592,0.94003005960772212
72593,0.96642988370106497
72594,0.95662361775991489
72595,0.91349618274710576
72596,0.84261079848390519
72597,0.9392681305305185
72598,0.96114473767329434
72599,0.94582907127360849
72600,0.89861804622027708
72601,0.96191762470737596
72602,0.90375402976015073
72603,0.10437075772584492
72604,0.30306421909674058
72605,0.91769793669666344
72606,0.90418927929791126
72607,0.95534103937272219
72608,0.96928449419292761
72609,0.9238475868956586
72610,0.96166129246724841
72611,0.97797650346384279
72612,0.95410915042216193
72613,0.89826297619750783
72614,0.81796566050604236
72615,0.90697685646561577
72616,0.90873248685835806
72617,0.95990204690574144
72618,0.95181312332519119
72619,0.47856325117462972
72620,0.80157725802588564
72621,0.7967485269908865
72622,0.89490522874083012
72623,0.92839700701686345
72624,0.95669903773310239
72625,0.91600319663531127
72626,0.71295050361048751
72627,0.89084954517813031
72628,0.95748875662085953
72629,0.078505412837264296
72630,0.7259154829385841
72631,0.51494699236786579
72632,0.94782535762145059
72633,0.96764883980962257
72634,0.87377387444863874
72635,0.50506494640512112
72636,0.90926660852330543
72637,0.8983150267768828
72638,0.18287213066141669
72639,0.93687476305687845
72640,0.43423153546579302
72641,0.87267729658662097
72642,0.9368705328077872
72643,0.76424394756631642
72644,0.95111496886853664
72645,0.031466922453373541
72646,0.15926867120991953
72647,0.96642988370106497
72648,0.75956541332665484
72649,0.82473516868691454
72650,0.96261218352067501
72651,0.81545146830745074
72652,0.83968336295716839
72653,0.96928449419292761
72654,0.94560771105396757
72655,0.92695740276503846
72656,0.95139090004543503
72657,0.93917640906249056
72658,0.96642988370106497
72659,0.019886355183347516
72660,0.24676174167855627
72661,0.96642988370106497
72662,0.90453827768694572
72663,0.95259973748447768
72664,0.10733794557180575
72665,0.95748875662085953
72666,0.34178140840006005
72667,0.22038023422488451
72668,0.96172550152309688
72669,0.20365169019304241
72670,0.064616051346283607
72671,0.9338144451753414
72672,0.9518772858760598
72673,0.95631261278690838
72674,0.91500574801570478
72675,0.3864514902008141
72676,0.24363306306903049
72677,0.76016702301280592
72678,0.157145066474074
72679,0.9458724768415695
72680,0.97665040146762294
72681,0.86080576113796758
72682,0.93882209827924479
72683,0.31800876503548997
72684,0.82188103856028172
72685,0.96551970341609772
72686,0.95410915042216193
72687,0.97044685984733425
72688,0.95771507541101164
72689,0.72735739433835556
72690,0.94713164908699066
72691,0.94936270624838737
72692,0.95982747796730639
72693,0.71489171601097723
72694,0.97358334025572979
72695,0.94109665101604423
72696,0.94519915968052526
72697,0.18771946964014607
72698,0.90529772162690225
72699,0.96204137976775728
72700,0.92028700889931192
72701,0.54838226007887492
72702,0.94640809880215626
72703,0.96660113556870497
72704,0.69231383402251778
72705,0.94782535762145059
72706,0.96375586999039908
72707,0.85006005767831061
72708,0.91528736811665856
72709,0.33917561438379135
72710,0.89296826519668959
72711,0.047092547030193485
72712,0.91574456009465321
72713,0.96139473624783633
72714,0.95392168923278742
72715,0.79247055090890628
72716,0.93026868943254681
72717,0.97358334025572979
72718,0.9718348790686262
72719,0.89705667265526401
72720,0.95188194903197942
72721,0.39171616854262603
72722,0.95748875662085953
72723,0.96191762470737596
72724,0.94189137938699241
72725,0.954953151058481
72726,0.90841584883168436
72727,0.65642790376134186
72728,0.94740799093652106
72729,0.175690603349342
72730,0.8117628598964769
72731,0.925846905378369
72732,0.76972542331581184
72733,0.70998305709690479
72734,0.76873995636460757
72735,0.94587583966875144
72736,0.95522584539488653
72737,0.14240648124379063
72738,0.93411073949804735
72739,0.45900636181235138
72740,0.96580335563554343
72741,0.92343468917653015
72742,0.92994505688704465
72743,0.90896109567905148
72744,0.94020436108060523
72745,0.62166501788948514
72746,0.78067270111606268
72747,0.33540102551476975
72748,0.75086239027270296
72749,0.94577394107830193
72750,0.87536056895632708
72751,0.96139473624783633
72752,0.37062669234324058
72753,0.89699931048335468
72754,0.87489921351730715
72755,0.11417133308925012
72756,0.9577748194397161
72757,0.59664319939074528
72758,0.94542913635394776
72759,0.88567346956702098
72760,0.97510351284707519
72761,0.93986531710402899
72762,0.95887152492642591
72763,0.93101531790637415
72764,0.044591369817817049
72765,0.043648526290540071
72766,0.84353651923878281
72767,0.89773376651099335
72768,0.055336393889370637
72769,0.95982747796730639
72770,0.84534311485740543
72771,0.96691397517924094
72772,0.45697651993744065
72773,0.93933385364563082
72774,0.94186883872516192
72775,0.97358334025572979
72776,0.92515374981229992
72777,0.19775965639496612
72778,0.97358334025572979
72779,0.85876417671426553
72780,0.61006195819925269
72781,0.94529545698348538
72782,0.90169010449000708
72783,0.90019807452253353
72784,0.95822208596520397
72785,0.88116207819346404
72786,0.79762121579552436
72787,0.72689590647082247
72788,0.24790115183853803
72789,0.64887943020206684
72790,0.94637736169655173
72791,0.25367836309687103
72792,0.91569377156975029
72793,0.92813698168182324
72794,0.66449670663457061
72795,0.91126855461935063
72796,0.88507155925112801
72797,0.97932564146013656
72798,0.49712618875314846
72799,0.90272894607224441
72800,0.94934891780196928
72801,0.92317815349045951
72802,0.58999938408956842
72803,0.80039103125285538
72804,0.65737654234956633
72805,0.15364738279103429
72806,0.94385301163297719
72807,0.90420630284644987
72808,0.96261218352067501
72809,0.85228144476264001
72810,0.98236471325680585
72811,0.39465092662062773
72812,0.84125679302609624
72813,0.92163742658718695
72814,0.90956168507407842
72815,0.91577965135845685
72816,0.9503768350659435
72817,0.92408782674599921
72818,0.21089337077682349
72819,0.9655118289201603
72820,0.84577233913726002
72821,0.61038337155437439
72822,0.71009085275148942
72823,0.25321434362336342
72824,0.95194295267357543
72825,0.9073742044689227
72826,0.93772386129023233
72827,0.92738665667838083
72828,0.94713191668391705
72829,0.51972206547861077
72830,0.95410915042216193
72831,0.46847411158984614
72832,0.95501732327190525
72833,0.94647659596884492
72834,0.96139473624783633
72835,0.96353711160194211
72836,0.94405648794917196
72837,0.044132050025927641
72838,0.68709540062760588
72839,0.94817046843507569
72840,0.94874246677673035
72841,0.93743996081030345
72842,0.75851311752120498
72843,0.92854413794513369
72844,0.77911330832325765
72845,0.95147743101615301
72846,0.91013873448431304
72847,0.017643435200088688
72848,0.87250858634825335
72849,0.25259892257254141
72850,0.97456214736254398
72851,0.95558020969899815
72852,0.58079751955193459
72853,0.91672955009319568
72854,0.44027245306559459
72855,0.93474979596530272
72856,0.9453028991750223
72857,0.92199728101632528
72858,0.94724782758526571
72859,0.97932564146013656
72860,0.97352913022712428
72861,0.9059588668113745
72862,0.35062848561021842
72863,0.91186126831788195
72864,0.95101084340827546
72865,0.55995523590756824
72866,0.94325458098903858
72867,0.8475975989008423
72868,0.91898581113780653
72869,0.80251495280592799
72870,0.90464415315876956
72871,0.94284772801010741
72872,0.97798988996208347
72873,0.6780782998204492
72874,0.93554714033615238
72875,0.9519710727158871
72876,0.95447134885763008
72877,0.30305838457232692
72878,0.94336570648132267
72879,0.83311285250716549
72880,0.10604517011218133
72881,0.96691397517924094
72882,0.90192267637490886
72883,0.89358515536394301
72884,0.90406604806948543
72885,0.20140163162569694
72886,0.72030911311543033
72887,0.92007714068727742
72888,0.94530915987628061
72889,0.97358334025572979
72890,0.73570439879424965
72891,0.95124495814946963
72892,0.45325209859876631
72893,0.94805420046046229
72894,0.94430909028879095
72895,0.056520433698838961
72896,0.97510351284707519
72897,0.82029410946451009
72898,0.96947231233611353
72899,0.92924564764336914
72900,0.97044685984733425
72901,0.903117559425337
72902,0.9503768350659435
72903,0.95253766343161317
72904,0.95143246226811673
72905,0.8926895213299767
72906,0.87070278240255072
72907,0.81243174131953311
72908,0.9341492834965669
72909,0.97858356930366808
72910,0.42702407098827438
72911,0.84101444345116527
72912,0.96660113556870497
72913,0.9157437458631762
72914,0.97007441687750995
72915,0.88608619320887594
72916,0.9503768350659435
72917,0.055675768106611678
72918,0.86330692807137066
72919,0.078954181223794398
72920,0.9554011614332496
72921,0.95284517770595545
72922,0.94487320877779724
72923,0.95166835648301751
72924,0.90685327434060592
72925,0.66134470407890655
72926,0.95277488163546709
72927,0.94611217231024125
72928,0.94806208852368412
72929,0.97358334025572979
72930,0.96252352365815097
72931,0.34428334642919123
72932,0.9265935999445124
72933,0.61070678318548122
72934,0.47688638468552391
72935,0.50816275761711449
72936,0.92447595809668459
72937,0.97797650346384279
72938,0.86569994140926787
72939,0.88418384286779927
72940,0.95307465607642228
72941,0.70365822412310985
72942,0.17543139141576303
72943,0.96139473624783633
72944,0.94240790330977875
72945,0.21578577748377406
72946,0.62297429680417415
72947,0.91971514821548161
72948,0.022814957275988937
72949,0.68331772396289225
72950,0.9300742923032661
72951,0.78672146914637142
72952,0.98093066713137811
72953,0.91162746229013858
72954,0.53770171148795476
72955,0.21666137964867524
72956,0.96000154056483411
72957,0.89067099039045405
72958,0.84577251467365644
72959,0.95900681680081945
72960,0.95675196112804217
72961,0.97352913022712428
72962,0.80789722432060762
72963,0.96122894991157493
72964,0.94237269829214176
72965,0.11989843747911939
72966,0.9556086500282075
72967,0.78479598016624885
72968,0.84999614292896597
72969,0.27338347510986366
72970,0.84817176691198093
72971,0.8507455640450301
72972,0.95990204690574144
72973,0.7602375004923082
72974,0.8664912017446682
72975,0.90406604806948543
72976,0.93715321528596029
72977,0.96642988370106497
72978,0.90447991500730618
72979,0.91881860521747849
72980,0.92748300756457092
72981,0.93062612753209084
72982,0.87636390026875199
72983,0.94805420046046229
72984,0.97932564146013656
72985,0.87616784208762288
72986,0.96660113556870497
72987,0.81750717065448564
72988,0.97352913022712428
72989,0.96299395787128717
72990,0.86270173744405654
72991,0.96139473624783633
72992,0.97456214736254398
72993,0.652066691060329
72994,0.65928169545512794
72995,0.88862460895745621
72996,0.94481200538669274
72997,0.93247462731279085
72998,0.77329835703586525
72999,0.86406816611343951
73000,0.72367075022767191
73001,0.80900768663776934
73002,0.62669840725514137
73003,0.81400995034792156
73004,0.96139473624783633
73005,0.97510351284707519
73006,0.89179023176752248
73007,0.637023943733805
73008,0.96712287754576931
73009,0.44727727487036006
73010,0.69930809980982422
73011,0.92416509280242232
73012,0.28323619246624188
73013,0.032363943856597778
73014,0.78035227816497166
73015,0.9503768350659435
73016,0.98001897638048097
73017,0.952110885721414
73018,0.92259563974519199
73019,0.91146040454648602
73020,0.0053678430697311433
73021,0.96551970341609772
73022,0.50928632145528718
73023,0.95748875662085953
73024,0.40914247307464602
73025,0.87386374400617461
73026,0.94577394107830193
73027,0.90775473145965357
73028,0.97374891201207503
73029,0.95410915042216193
73030,0.91644340598167251
73031,0.66198415422845158
73032,0.95006824543994717
73033,0.90285377584888271
73034,0.95748875662085953
73035,0.94168275842050631
73036,0.66205947485152172
73037,0.12298361384427507
73038,0.93828832995292855
73039,0.95362271455487835
73040,0.55068906373112458
73041,0.70435602919323159
73042,0.91541082938845497
73043,0.90406604806948543
73044,0.69659990000118854
73045,0.86088583514472905
73046,0.92314993324771433
73047,0.9743335345907993
73048,0.95081468030302541
73049,0.90847099302968992
73050,0.94050383280415262
73051,0.95506504931872571
73052,0.07589832050349625
73053,0.9477486067758073
73054,0.84276499355826229
73055,0.88813891805231371
73056,0.92252823906108905
73057,0.72526210668292679
73058,0.87134858979471186
73059,0.92512024875836063
73060,0.69583423816381429
73061,0.68632731682446757
73062,0.94863264066849973
73063,0.9503768350659435
73064,0.88835320290680841
73065,0.61854013319476886
73066,0.79898856673376761
73067,0.9276754731955098
73068,0.8806152657678048
73069,0.9344780818612316
73070,0.75312816228637658
73071,0.97456214736254398
73072,0.96660113556870497
73073,0.75446883656049801
73074,0.93956372326359927
73075,0.74165909921742323
73076,0.66758482473289826
73077,0.97426369268429336
73078,0.92928028260957263
73079,0.037364636541049677
73080,0.9228605008014924
73081,0.94782535762145059
73082,0.86973853317571259
73083,0.9756330230523006
73084,0.12620249775227516
73085,0.66023979389932641
73086,0.9528226235664633
73087,0.90678566713118391
73088,0.95213056940547403
73089,0.25729353195526994
73090,0.93111714708239401
73091,0.48231779521449769
73092,0.42782487503337635
73093,0.97358334025572979
73094,0.97358334025572979
73095,0.91137379109009742
73096,0.8413851172977812
73097,0.95006824543994717
73098,0.95319523031859865
73099,0.9503768350659435
73100,0.87423234701286479
73101,0.047814436706257561
73102,0.9368834985211496
73103,0.93987019236417635
73104,0.89873090681361056
73105,0.90103279739508257
73106,0.96642988370106497
73107,0.96230580243659525
73108,0.68156065534946197
73109,0.94782535762145059
73110,0.87304007114579818
73111,0.94640752090692704
73112,0.9327209175000345
73113,0.92944800608913414
73114,0.95990089948751245
73115,0.82492494963163088
73116,0.80402126547462627
73117,0.033315229969877416
73118,0.92014260388525448
73119,0.91596353669877328
73120,0.79061617567957565
73121,0.068153595114555418
73122,0.86334898395432058
73123,0.94732019931695122
73124,0.87777116561349211
73125,0.95303470471363871
73126,0.93832639548162577
73127,0.56263454894157117
73128,0.88197447450486399
73129,0.60068098385483359
73130,0.94803201293247497
73131,0.81716471886875341
73132,0.48815230979258134
73133,0.86685281438206574
73134,0.74551613121304428
73135,0.75428490765661538
73136,0.95313417005597845
73137,0.9554011614332496
73138,0.42292029005428577
73139,0.36542443185460322
73140,0.96551970341609772
73141,0.90718522692950565
73142,0.95299274927018585
73143,0.88684637408919376
73144,0.8331277633136368
73145,0.087366771206749821
73146,0.91066056976818055
73147,0.7979707951299061
73148,0.82735201781626933
73149,0.93676002425264615
73150,0.09577791770583656
73151,0.94791543211874429
73152,0.037246619596663741
73153,0.43441120602066619
73154,0.93797723379310582
73155,0.94258498630611154
73156,0.80940891955923755
73157,0.36222367828585295
73158,0.55296162621671774
73159,0.11449757658828588
73160,0.93443131718411077
73161,0.92958587692163419
73162,0.94635557874841059
73163,0.9441376279799597
73164,0.28016068828111657
73165,0.56753708145963966
73166,0.95410915042216193
73167,0.94679169121599427
73168,0.95847046028750293
73169,0.87676162399795132
73170,0.91813845643406955
73171,0.72972660845603932
73172,0.92276133020490081
73173,0.96191762470737596
73174,0.85491263049561628
73175,0.80306325092083686
73176,0.96691397517924094
73177,0.98236471325680585
73178,0.78626501040142627
73179,0.9652948122831293
73180,0.93980541097773285
73181,0.83029292035275859
73182,0.9230341405729412
73183,0.6531561835756915
73184,0.96503012620069872
73185,0.94482584066432285
73186,0.77323280611053335
73187,0.0079929105042310725
73188,0.94782535762145059
73189,0.94865487540136584
73190,0.9356430112318781
73191,0.94764807768154058
73192,0.93663560862488937
73193,0.95305924587260238
73194,0.82343604415411853
73195,0.75744938406355311
73196,0.95900681680081945
73197,0.75540192504529935
73198,0.90272706870563124
73199,0.93514979334183423
73200,0.45450481914177782
73201,0.93667709463207527
73202,0.82545702706448387
73203,0.8067491001887066
73204,0.16145670143024551
73205,0.96858221142371403
73206,0.82426781276215799
73207,0.79204751720907096
73208,0.95748875662085953
73209,0.95410915042216193
73210,0.88149194887125715
73211,0.96172550152309688
73212,0.53111720776324023
73213,0.90570296345224777
73214,0.92932512014562718
73215,0.97510351284707519
73216,0.96375586999039908
73217,0.97798988996208347
73218,0.96764883980962257
73219,0.91774257002535931
73220,0.97064307084662571
73221,0.95284517770595545
73222,0.97798988996208347
73223,0.94782535762145059
73224,0.91490047545558473
73225,0.95373318669544915
73226,0.85720805246379195
73227,0.56720140400576702
73228,0.89912574434899206
73229,0.89638413619100399
73230,0.9503768350659435
73231,0.94782535762145059
73232,0.92247285147386426
73233,0.94395115205386604
73234,0.68154451738992772
73235,0.95175933483196407
73236,0.16569180014847354
73237,0.91690114775971887
73238,0.95344404141267303
73239,0.27207096900685801
73240,0.90498367528065138
73241,0.94334835396652394
73242,0.81169880723193821
73243,0.05231347837139521
73244,0.90104081438760575
73245,0.049857551551955315
73246,0.93087926450656877
73247,0.93434091571291178
73248,0.97510351284707519
73249,0.91353370257268129
73250,0.96691397517924094
73251,0.86019085862632116
73252,0.9512297011554901
73253,0.85338030265261466
73254,0.92729261298404853
73255,0.96947231233611353
73256,0.92595878160495304
73257,0.4528952893756355
73258,0.96375586999039908
73259,0.73628420106400105
73260,0.92401221959315971
73261,0.96139473624783633
73262,0.98236471325680585
73263,0.14547943554218037
73264,0.81513787687396477
73265,0.91551266311598556
73266,0.91461173118115735
73267,0.223180549748108
73268,0.45471822654800553
73269,0.33126255619921152
73270,0.92042253401070695
73271,0.95539335399314496
73272,0.93157059407310217
73273,0.91205307063498675
73274,0.96986329565417206
73275,0.94554237196446778
73276,0.94014919349869097
73277,0.028659436455799173
73278,0.83646935194866245
73279,0.96551970341609772
73280,0.8669686258870507
73281,0.47972737286665224
73282,0.95567145925038155
73283,0.95748875662085953
73284,0.9756330230523006
73285,0.88214413399299407
73286,0.97358334025572979
73287,0.97797650346384279
73288,0.95958623389831943
73289,0.97797650346384279
73290,0.96045363746427059
73291,0.84062469827680186
73292,0.85227682946695882
73293,0.97456214736254398
73294,0.96432123359435906
73295,0.89978737373123341
73296,0.65459849634082545
73297,0.90982449548364275
73298,0.96139473624783633
73299,0.053075722227803115
73300,0.94805420046046229
73301,0.91969143854682922
73302,0.85807116126308913
73303,0.20366131357985773
73304,0.95748875662085953
73305,0.95675196112804217
73306,0.32005529817583678
73307,0.30408118062886574
73308,0.95644905170777783
73309,0.95748875662085953
73310,0.89149217864245023
73311,0.95225917044642816
73312,0.75686277084711706
73313,0.95082167399001072
73314,0.88495596500702922
73315,0.36183877012784221
73316,0.90254812932205497
73317,0.76117388833564603
73318,0.73542760733839174
73319,0.93533888515509034
73320,0.93128483312528865
73321,0.95635496032033651
73322,0.11242606898261477
73323,0.96261218352067501
73324,0.9008636657247
73325,0.92308179273675584
73326,0.55703745278655648
73327,0.61498701890117613
73328,0.9320537118699721
73329,0.8902016024930397
73330,0.88397820062148147
73331,0.27562370400199881
73332,0.17833206021174272
73333,0.26272442959643905
73334,0.55884550915367515
73335,0.48340835825617856
73336,0.95490974076723212
73337,0.96928449419292761
73338,0.95953078087238675
73339,0.91169580397869188
73340,0.96139473624783633
73341,0.73859611203997833
73342,0.60830997287633914
73343,0.12583329615374611
73344,0.89393599042834748
73345,0.94709619965661029
73346,0.75730638813689888
73347,0.78171577910680801
73348,0.97593068781921066
73349,0.50169355390179871
73350,0.93918603581231519
73351,0.97912645102596063
73352,0.83191606657673234
73353,0.96299395787128717
73354,0.95481035046476603
73355,0.93592716276867671
73356,0.9311998343636817
73357,0.95675196112804217
73358,0.78266217314272279
73359,0.94191872746775362
73360,0.60580586895984734
73361,0.96191762470737596
73362,0.85603718881117186
73363,0.91198562427310093
73364,0.97060905408861098
73365,0.90723021207106935
73366,0.012680867303133413
73367,0.13551714890203315
73368,0.96642988370106497
73369,0.94626451713628068
73370,0.36122223841185741
73371,0.58139928385671646
73372,0.18164862655614714
73373,0.8856320545179136
73374,0.070094852160838619
73375,0.97510351284707519
73376,0.95727154855540952
73377,0.89952565466536616
73378,0.51852666056441732
73379,0.70683227294548145
73380,0.9276754731955098
73381,0.96764883980962257
73382,0.94266418000334296
73383,0.3830987778689689
73384,0.94238920936854542
73385,0.051748877404536965
73386,0.96375586999039908
73387,0.7742666278820155
73388,0.94649837839439444
73389,0.95292318716128577
73390,0.9462178236741301
73391,0.7187210857648092
73392,0.92595970476293132
73393,0.87635701392042353
73394,0.96812020601850357
73395,0.72441370121640758
73396,0.24616565045171987
73397,0.696625605415916
73398,0.97756223229131367
73399,0.39677546117035528
73400,0.42104764291431623
73401,0.70939387898605921
73402,0.94782535762145059
73403,0.92189715618099988
73404,0.91186126831788195
73405,0.95305924587260238
73406,0.9276754731955098
73407,0.95990204690574144
73408,0.40240261026193075
73409,0.19525474367659529
73410,0.9411225945633529
73411,0.073271404586089106
73412,0.96290191351624654
73413,0.91655808610356893
73414,0.17755748269988633
73415,0.60440238120836665
73416,0.73323281544781005
73417,0.86152393230846247
73418,0.84328666826524901
73419,0.96172550152309688
73420,0.84880693490533521
73421,0.91139750291027943
73422,0.91877744245940074
73423,0.91420934676600363
73424,0.96191762470737596
73425,0.86957131020913425
73426,0.96947231233611353
73427,0.909821178218439
73428,0.94577394107830193
73429,0.12288678814125639
73430,0.92656647271124604
73431,0.93878189828749592
73432,0.90672359436443051
73433,0.91787936788735358
73434,0.94487320877779724
73435,0.97358334025572979
73436,0.9608532408840661
73437,0.95027455744410427
73438,0.18463378594809329
73439,0.96124349405863296
73440,0.70222513534975195
73441,0.94362946772149237
73442,0.094205736806420859
73443,0.88809426957827697
73444,0.82791757989682579
73445,0.72118518579329149
73446,0.81592750971738381
73447,0.82739020229240434
73448,0.33775485536887506
73449,0.96347471054386546
73450,0.29443331175008491
73451,0.24805293472531895
73452,0.98093066713137811
73453,0.9503768350659435
73454,0.96780657565781669
73455,0.91527179171619355
73456,0.34462332173019761
73457,0.93008630463614717
73458,0.90523538676355597
73459,0.14331050103433238
73460,0.97066986820791135
73461,0.90462888002945885
73462,0.96139473624783633
73463,0.13476395838618582
73464,0.92645190308867376
73465,0.54954117292091254
73466,0.92596622134099615
73467,0.94294098999388931
73468,0.53553880370278162
73469,0.96256011253991969
73470,0.96858221142371403
73471,0.95111496886853664
73472,0.41839707684459754
73473,0.91211396145920254
73474,0.60961703998898487
73475,0.31375707857434892
73476,0.96454511182235603
73477,0.95822208596520397
73478,0.91083014618741542
73479,0.82413423421968879
73480,0.80316767316241822
73481,0.94093640362024644
73482,0.84184884820725858
73483,0.96615321304411061
73484,0.94695941156676089
73485,0.9410079682445982
73486,0.80896853555040138
73487,0.95783603508784665
73488,0.94624831155717137
73489,0.9181438642403249
73490,0.93451724850453788
